country,date,total_vaccinations,daily_vaccinations,daily_vaccinations_raw,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,vaccines
United States,2020-12-23,1008025,150606,0,1008025,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-24,0,191001,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-25,0,215238,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-26,1944585,231396,0,1944585,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-27,0,211379,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-28,2127143,216147,0,2127143,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-29,0,235685,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-30,2794588,255223,0,2794588,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2020-12-31,0,278776,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-01,0,302329,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-02,4225756,325882,0,4225756,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-03,0,336949,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-04,4563260,348017,0,4563260,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-05,4836469,339372,273209,4836469,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-06,5306797,358887,470328,5306797,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-07,5919418,378253,612621,5919418,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-08,6688231,419933,768813,6688231,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-09,0,461263,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-10,0,546636,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-11,8987322,632009,0,8987322,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-12,9327138,641524,339816,9327138,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-13,10278462,710238,951324,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-14,11148991,747082,870529,9690757,1342086,0.4,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-15,12279180,798707,1130189,10595866,1610524,0.48,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-16,0,811670,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-17,0,824632,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-18,0,837595,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-19,15707588,911493,0,13595803,2023124,0.6,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-20,16525281,892403,817693,14270441,2161419,0.65,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-21,17546374,913912,1021093,15053257,2394961,0.72,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-22,19107959,975540,1561585,16243093,2756953,0.82,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-23,20537990,1057387,1430031,17390345,3027865,0.91,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-24,21848655,1122182,1310665,18502131,3216836,0.96,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-25,22734243,1126251,885588,19252279,3346390,1,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-26,23540994,1119058,806751,19902237,3481921,1.04,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-27,24652634,1161050,1111640,20687970,3801053,1.14,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-28,26193682,1235330,1541048,21698606,4263056,1.27,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-29,27884661,1253815,1690979,22858318,4780888,1.43,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-30,29577902,1291416,1693241,24064165,5259693,1.57,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-01-31,31123299,1324949,1545397,25201143,5657142,1.69,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-01,32222402,1355451,1099103,26023153,5927847,1.77,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-02,32780860,1319981,558458,26440836,6064792,1.81,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-03,33878254,1317946,1097394,27154956,6436931,1.92,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-04,35203710,1287147,1325456,27905197,6926050,2.07,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-05,36819212,1276364,1615502,28909497,7503864,2.24,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-06,39037964,1351437,2218752,30250964,8317180,2.49,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-07,41210937,1441091,2172973,31579100,9147185,2.74,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-08,42417617,1456459,1206680,32340146,9518015,2.85,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-09,43206190,1489333,788573,32867213,9840429,2.94,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-10,44769970,1555959,1563780,33783384,10469514,3.13,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-11,46390270,1598080,1620300,34723964,11188782,3.35,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-12,48410558,1655907,2020288,35834855,12085830,3.61,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-13,50641884,1657703,2231326,37056122,13082172,3.91,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-14,52884356,1667631,2242472,38292270,14077440,4.21,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-15,0,1662106,0,0,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-16,55220364,1716311,0,39670551,15015434,4.49,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-17,56281827,1644551,1061463,40268009,15471536,4.63,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-18,57737767,1621071,1455940,41021049,16162358,4.83,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-19,59585043,1596355,1847276,41977401,17039118,5.09,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-20,61289500,1521088,1704457,42809595,17895667,5.35,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-21,63090634,1458040,1801134,43628092,18865319,5.64,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-22,64177474,1446445,1086840,44138118,19438495,5.81,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-23,65032083,1401674,854609,44544969,19882544,5.94,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-24,66464947,1454731,1432864,45237143,20607261,6.16,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-25,68274117,1505193,1809170,46074392,21555117,6.45,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-26,70454064,1552717,2179947,47184199,22613359,6.76,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-27,72806180,1645240,2352116,48435536,23698627,7.09,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-02-28,75236003,1735053,2429823,49772180,24779920,7.41,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-01,76899987,1817502,1663984,50732997,25466405,7.61,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-02,78631601,1942788,1731614,51755447,26162122,7.82,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-03,80540474,2010790,1908873,52855579,26957804,8.06,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-04,82572848,2042676,2032374,54035670,27795980,8.31,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-05,85008094,2079147,2435246,55547697,28701201,8.58,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-06,87912323,2158020,2904229,57358849,29776160,8.9,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-07,90351750,2159392,2439427,58873710,30686881,9.18,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-08,92089852,2169981,1738102,60005231,31493040,9.42,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-09,93692598,2151571,1602746,61088527,32102061,9.6,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-10,95721290,2168688,2028692,62451150,32904161,9.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-11,98203893,2233006,2482603,64071674,33863127,10.13,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-12,101128005,2302844,2924112,65965305,35000159,10.47,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-13,105703501,2541597,4575496,68884011,36929777,11.04,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-14,107060274,2386932,1356773,69784210,37459269,11.2,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-15,109081860,2427430,2021586,71054445,38335432,11.46,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-16,110737856,2435037,1655996,72135616,39042345,11.67,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-17,113037627,2473762,2299771,73669956,39989196,11.96,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-18,115730008,2503731,2692381,75495716,40981464,12.25,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-19,118313818,2455116,2583810,77230061,41934629,12.54,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-20,121441497,2248285,3127679,79367225,43036818,12.87,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-21,124481412,2488734,3039915,81415769,44141228,13.2,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-22,126509736,2489697,2028324,82772416,44910946,13.43,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-23,128217029,2497025,1707293,83930495,45533962,13.61,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-24,130473853,2490889,2256824,85472166,46365515,13.86,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-25,133305295,2510755,2831442,87343622,47419832,14.18,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-26,136684688,2624410,3379393,89559225,48695172,14.56,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-27,140180735,2677034,3496047,91707729,50141769,14.99,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-28,143462691,2711611,3281956,93631163,51593564,15.43,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-29,145812835,2757586,2350144,95015762,52614231,15.73,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-30,147602345,2769331,1789510,96044046,53423486,15.97,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-03-31,150273292,2828491,2670947,97593290,54607041,16.33,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-01,153631404,2903730,3358112,99565311,56089614,16.77,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-02,157606463,2988825,3975059,101804762,57984785,17.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-03,161688422,3072527,4081959,104213478,59858146,17.9,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-04,165053746,3084436,3365324,106214924,61416536,18.36,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-05,167187795,3053566,2134049,107515428,62392065,18.66,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-06,168592075,2998533,1404280,108301234,63016976,18.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-07,171476655,3029052,2884580,109995734,64422618,19.26,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-08,174879716,3035473,3403061,112046611,66203123,19.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-09,178837781,3033045,3958065,114436039,68202458,20.39,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-10,183467709,3111327,4629928,117142879,70692645,21.14,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-11,187047131,3141912,3579422,119242902,72630892,21.72,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-12,189692045,3214893,2644914,120848490,74066085,22.15,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-13,192282781,3384387,2590736,122295530,75322283,22.52,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-14,194791836,3330740,2509055,123917385,76681252,22.93,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-15,198317040,3348189,3525204,125822868,78498290,23.47,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-16,202282923,3349306,3965883,127743096,80609818,24.1,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-17,205871913,3200601,3588990,129494179,82471151,24.66,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-18,209406814,3194240,3534901,131247546,84263408,25.2,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-19,211581309,3127038,2174495,132321628,85365180,25.52,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-20,213388238,3015065,1806929,133266995,86223506,25.78,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-21,215951909,3022868,2563671,134445595,87592646,26.19,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-22,218947643,2947229,2995734,135791031,89245776,26.68,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-23,222322230,2862758,3374587,137234889,91175995,27.26,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-24,225640460,2824078,3318230,138644724,93078040,27.83,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-25,228661408,2750656,3020948,139978480,94772329,28.34,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-26,230768454,2741021,2107046,140969663,95888088,28.67,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-27,232407669,2717062,1639215,141751857,96747454,28.93,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-28,234639414,2669644,2231745,142692987,98044421,29.32,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-29,237360493,2630407,2721079,143793565,99668945,29.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-04-30,240159677,2548207,2799184,144894586,101407318,30.32,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-01,243463471,2546144,3303794,146239208,103422555,30.92,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-02,245591469,2418580,2127998,147047012,104774652,31.33,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-03,246780203,2287393,1188734,147517734,105523520,31.55,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-04,247769049,2194483,988846,147894671,106168588,31.75,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-05,249566820,2132487,1797771,148562891,107346533,32.1,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-06,251973752,2087608,2406932,149462265,108926627,32.57,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-07,254779333,2088522,2805581,150416559,110874920,33.15,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-08,257347205,1983391,2567872,151315505,112626771,33.68,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-09,259716989,2017931,2369784,152116936,114258244,34.16,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-10,261599381,2117025,1882392,152819904,115530780,34.54,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-11,263132561,2194787,1533180,153448316,116576359,34.86,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-12,264680844,2159146,1548283,153986312,117647439,35.18,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
United States,2021-05-13,266596486,2088962,1915642,154624231,118987308,35.58,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Uruguay,2021-02-27,374,0,0,374,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-02-28,375,1,1,375,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-01,18395,9010,18020,18395,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-02,33125,10917,14730,33125,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-03,54421,13512,21296,54421,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-04,63395,12604,8974,63395,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-05,72590,12036,9195,72590,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-06,72591,10317,1,72591,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-07,72591,10317,0,72591,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-08,100726,11762,28135,100726,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-09,122551,12775,21825,122551,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-10,147715,13328,25164,147715,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-11,170127,15247,22412,170127,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-12,192884,17185,22757,192884,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-13,203312,18674,10428,203312,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-14,203313,18675,1,203313,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-15,214805,16297,11492,214805,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-16,221473,14132,6668,221473,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-17,229366,11664,7893,229366,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-18,265926,13686,36560,265926,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-19,302208,15618,36282,302208,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-20,314684,15910,12476,314684,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-21,314703,15913,19,314703,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-22,353512,19815,38809,353512,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-23,390073,24086,36561,390073,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-24,425503,28020,35430,425503,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-25,468897,28996,43394,468897,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-26,510072,29695,41175,510072,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-27,523277,29799,13205,522903,374,0.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-28,523286,29798,9,522912,374,0.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-29,577676,32023,54390,559478,18198,0.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-30,629839,34252,52163,597313,32526,0.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-03-31,672971,35353,43132,622671,50300,1.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-01,722720,36260,49749,663677,59043,1.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-02,772120,37435,49400,704237,67883,1.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-03,784804,37361,12684,716835,67969,1.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-04,785158,37410,354,717186,67972,1.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-05,823477,35114,38319,727680,95797,2.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-06,866866,33861,43389,749796,117070,3.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-07,912371,34200,45505,770887,141484,4.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-08,960832,34016,48461,798083,162749,4.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-09,998112,32285,37280,808486,189626,5.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-10,1024533,34247,26421,825641,198892,5.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-11,1024657,34214,124,825762,198895,5.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-12,1078620,36449,53963,872473,206147,5.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-13,1133002,38019,54382,918928,214074,6.16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-14,1188238,39410,55236,966016,222222,6.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-15,1249784,41279,61546,996581,253203,7.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-16,1310591,44640,60807,1025979,284612,8.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-17,1345004,45782,34413,1050626,294378,8.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-18,1357689,47576,12685,1063228,294461,8.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-19,1396009,45341,38320,1071821,324188,9.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-20,1436135,43305,40126,1081873,354262,10.2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-21,1478478,41463,42343,1091348,387130,11.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-22,1529024,39891,50546,1100940,428084,12.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-23,1579973,38483,50949,1113337,466636,13.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-24,1601593,36656,21620,1122340,479253,13.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-25,1602385,34957,792,1123099,479286,13.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-26,1648863,36122,46478,1132434,516429,14.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-27,1695351,37031,46488,1141157,554194,15.95,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-28,1740390,37416,45039,1149611,590779,17.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-29,1786697,36810,46307,1157323,629374,18.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-04-30,1834137,36309,47440,1165669,668468,19.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-01,1834199,33229,62,1165706,668493,19.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-02,1834409,33146,210,1165904,668505,19.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-03,1868201,31334,33792,1179637,688564,19.82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-04,1903533,29740,35332,1191957,711576,20.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-05,1936637,28035,33104,1203170,733467,21.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-06,1974244,26792,37607,1213970,760274,21.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-07,1997895,23394,23651,1224381,773514,22.27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-08,2002792,24085,4897,1226553,776239,22.35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-09,2005442,24433,2650,1228151,777291,22.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-10,2051668,26210,46226,1236574,815094,23.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-11,2095268,27391,43600,1243351,851917,24.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-12,2127581,27278,32313,1247977,879604,25.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uruguay,2021-05-13,2201178,32419,73597,1287006,914172,26.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Uzbekistan,2021-03-31,0,0,0,0,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-01,0,5833,0,0,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-02,0,5833,0,0,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-03,0,5833,0,0,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-04,0,5833,0,0,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-05,0,5833,0,0,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-06,35000,5833,0,35000,0,0,Oxford/AstraZeneca
Uzbekistan,2021-04-07,0,8247,0,0,0,0,Oxford/AstraZeneca
